playerId,playerName,team,friday_airOuts,friday_atBats,friday_baseOnBalls,friday_catchersInterference,friday_caughtStealing,friday_doubles,friday_flyOuts,friday_gamesPlayed,friday_groundIntoDoublePlay,friday_groundIntoTriplePlay,friday_groundOuts,friday_hitByPitch,friday_hits,friday_homeRuns,friday_intentionalWalks,friday_leftOnBase,friday_lineOuts,friday_pickoffs,friday_plateAppearances,friday_popOuts,friday_rbi,friday_runs,friday_sacBunts,friday_sacFlies,friday_stolenBases,friday_strikeOuts,friday_totalBases,friday_triples,sunday_airOuts,sunday_atBats,sunday_baseOnBalls,sunday_catchersInterference,sunday_caughtStealing,sunday_doubles,sunday_flyOuts,sunday_gamesPlayed,sunday_groundIntoDoublePlay,sunday_groundIntoTriplePlay,sunday_groundOuts,sunday_hitByPitch,sunday_hits,sunday_homeRuns,sunday_intentionalWalks,sunday_leftOnBase,sunday_lineOuts,sunday_pickoffs,sunday_plateAppearances,sunday_popOuts,sunday_rbi,sunday_runs,sunday_sacBunts,sunday_sacFlies,sunday_stolenBases,sunday_strikeOuts,sunday_totalBases,sunday_triples
ID664056,Harrison Bader,Minnesota Twins,1,33,6,0,1,1,0,14,0,0,8,0,8,2,0,14,1,0,39,0,2,5,0,0,1,16,15,0,12,52,5,0,0,4,8,18,0,0,13,1,14,2,0,19,2,1,59,2,7,7,0,1,1,14,24,0
ID664034,Ty France,Minnesota Twins,19,50,5,0,0,1,13,16,1,0,11,1,13,2,0,13,6,0,56,0,8,7,0,0,1,7,20,0,15,58,3,0,0,2,11,16,1,0,21,2,11,1,0,30,2,1,64,2,7,7,0,1,0,12,16,0
ID680577,DaShawn Keirsey Jr.,Minnesota Twins,2,10,1,0,0,0,2,10,0,0,6,0,1,0,0,7,0,0,11,0,0,3,0,0,3,1,1,0,1,11,1,0,0,0,1,14,0,0,4,0,1,0,0,4,0,0,12,0,1,1,0,0,1,5,1,0
ID621043,Carlos Correa,Minnesota Twins,10,48,7,0,0,1,5,14,1,0,16,0,12,2,0,18,4,0,56,1,6,4,0,1,0,11,19,0,16,58,7,0,0,2,9,15,0,0,14,0,18,0,0,28,1,0,65,6,2,4,0,0,0,10,20,0
ID669304,Jose Miranda,Minnesota Twins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,2,0,1,0,0,2,0,0,5,0,0,0,0,0,0,2,1,0
ID663616,Trevor Larnach,Minnesota Twins,14,73,6,0,1,2,6,20,2,0,19,1,21,5,1,27,5,0,80,3,17,8,0,0,0,19,38,0,27,78,6,0,2,6,20,22,1,0,16,0,20,0,0,46,4,0,87,3,9,7,0,3,0,18,26,0
ID621439,Byron Buxton,Minnesota Twins,23,78,7,0,0,1,13,20,0,0,19,1,21,4,2,24,6,0,88,4,14,16,0,2,6,17,38,2,14,70,5,0,0,6,6,17,0,0,12,1,22,9,1,25,6,0,77,2,15,15,0,1,3,23,55,0
ID670242,Matt Wallner,Minnesota Twins,14,52,5,0,0,2,8,16,1,0,11,3,8,2,0,22,3,0,60,3,3,7,0,0,2,19,16,0,16,62,6,0,1,2,6,17,1,0,10,1,15,3,0,29,6,0,69,4,7,9,0,0,0,21,28,1
ID681508,Mickey Gasper,Minnesota Twins,11,19,2,0,0,1,4,8,0,0,3,1,2,0,0,15,4,0,22,3,2,3,0,0,0,3,3,0,3,11,2,0,0,0,2,5,0,0,3,0,1,1,0,5,0,0,13,1,1,4,0,0,0,4,4,0
ID543877,Christian Vázquez,Minnesota Twins,11,25,2,0,0,2,5,10,1,0,6,2,5,0,0,10,3,0,29,3,1,1,0,0,0,3,7,0,11,35,2,0,0,0,4,11,0,0,9,0,8,1,0,17,3,0,37,4,2,2,0,0,0,7,11,0
ID686797,Brooks Lee,Minnesota Twins,23,78,8,0,0,3,15,23,3,0,23,1,16,0,0,33,3,0,88,5,6,9,0,1,0,17,19,0,21,83,5,0,0,0,14,23,1,0,19,0,21,5,0,30,5,0,88,2,13,10,0,0,0,22,36,0
ID807712,Luke Keaschall,Minnesota Twins,10,30,4,0,0,2,6,9,0,0,8,1,10,0,0,9,2,0,36,2,6,3,0,1,1,3,12,0,6,28,3,0,1,3,3,8,1,0,6,3,10,1,0,14,1,0,34,2,3,6,0,0,3,6,16,0
ID681146,Jonah Bride,Minnesota Twins,2,5,1,0,0,0,1,5,0,0,1,0,0,0,0,3,1,0,6,0,0,1,0,0,0,2,0,0,3,16,1,0,0,0,1,8,0,0,3,0,1,0,0,10,0,0,17,2,0,0,0,0,0,9,1,0
ID665019,Kody Clemens,Minnesota Twins,15,49,3,0,0,1,9,16,0,0,13,2,11,4,0,23,3,0,55,3,11,8,0,1,0,11,24,0,25,60,5,0,1,2,17,19,1,0,10,1,11,1,1,33,5,0,66,3,6,5,0,0,2,14,18,1
ID668904,Royce Lewis,Minnesota Twins,19,64,5,0,0,3,13,18,0,0,11,0,19,3,0,25,1,0,69,5,10,7,0,0,4,15,31,0,19,54,5,0,0,2,10,17,0,0,11,0,15,5,0,20,5,1,59,4,11,9,0,0,3,9,32,0
ID680837,Ryan Fitzgerald,Minnesota Twins,2,3,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,9,0,0,0,0,1,4,0,0,4,0,2,1,0,4,0,0,9,2,2,1,0,0,0,0,5,0
ID676812,Carson McCusker,Minnesota Twins,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,2,0,0
ID702176,Alan Roden,Minnesota Twins,1,10,0,0,0,0,1,2,0,0,5,0,2,0,0,4,0,0,10,0,0,2,0,0,0,2,2,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0
ID668885,Austin Martin,Minnesota Twins,4,20,6,0,1,3,2,8,1,0,4,0,8,0,0,7,1,0,26,1,0,3,0,0,1,4,11,0,5,28,3,0,0,0,1,7,0,0,10,0,5,0,0,16,2,0,31,2,0,4,0,0,1,8,7,1
ID681892,Kody Funderburk,Minnesota Twins,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID681546,James Outman,Minnesota Twins,1,6,2,0,0,0,1,5,0,0,1,0,0,0,0,3,0,0,8,0,0,1,0,0,0,4,0,0,2,12,0,0,0,0,0,6,0,0,2,0,2,0,0,10,1,0,12,1,1,0,0,0,0,6,4,1
ID640902,Jhonny Pereda,Minnesota Twins,1,7,1,0,0,2,1,3,0,0,0,0,3,0,0,4,0,0,8,0,1,0,0,0,0,3,5,0,3,8,0,0,0,1,0,3,0,0,1,0,3,0,0,2,1,0,8,2,0,0,0,0,0,1,4,0
ID620443,Luis Torrens,New York Mets,10,38,1,0,0,3,6,11,1,0,9,0,11,1,0,13,4,0,39,0,6,2,0,0,0,8,17,0,12,44,4,0,0,3,4,18,1,0,9,0,12,1,0,22,6,0,48,2,7,4,0,0,0,11,20,1
ID621438,Tyrone Taylor,New York Mets,22,65,2,0,0,6,10,19,3,0,21,2,12,0,1,32,7,0,70,5,9,9,1,0,2,11,20,1,17,45,2,0,0,3,10,19,0,0,5,3,12,0,0,18,1,0,50,6,2,5,0,0,1,11,17,1
ID668901,Mark Vientos,New York Mets,19,72,2,0,0,3,10,19,1,0,15,0,16,3,0,28,4,0,74,5,12,9,0,0,0,22,30,1,10,65,5,0,0,3,7,20,2,0,22,1,19,3,0,23,1,0,73,2,11,7,0,2,0,16,33,1
ID682668,Luisangel Acuña,New York Mets,15,31,3,0,0,2,11,15,1,0,6,1,5,0,0,17,3,0,36,1,3,3,0,1,5,6,7,0,6,42,3,0,0,2,1,19,2,0,17,0,13,0,0,21,4,1,47,1,2,4,2,0,2,8,15,0
ID608385,Jesse Winker,New York Mets,5,13,1,0,0,0,0,4,0,0,3,0,3,0,0,7,3,0,14,2,1,1,0,0,0,2,3,0,2,6,2,0,0,0,1,3,0,0,0,0,0,0,0,5,0,0,9,1,1,0,0,1,1,5,0,0
ID683146,Brett Baty,New York Mets,9,56,5,0,0,4,4,20,0,0,14,1,18,3,0,22,2,0,62,3,3,11,0,0,1,15,31,0,13,65,1,1,0,0,9,21,2,0,24,0,7,3,0,33,2,0,67,2,6,5,0,0,1,21,18,1
ID624413,Pete Alonso,New York Mets,34,99,14,0,1,5,22,26,4,0,23,2,21,6,1,49,5,0,120,7,20,15,0,5,0,26,46,1,26,100,10,0,0,5,18,26,8,0,26,2,19,5,1,63,5,0,112,3,16,13,0,0,0,29,39,0
ID596019,Francisco Lindor,New York Mets,27,102,14,0,0,9,16,26,0,0,24,3,30,8,1,26,4,0,119,7,18,28,0,0,6,21,63,0,35,108,7,0,1,2,18,26,2,0,23,3,24,6,0,40,10,1,118,7,14,13,0,0,4,26,44,0
ID607043,Brandon Nimmo,New York Mets,19,94,11,0,1,7,9,25,1,0,22,1,29,4,0,30,6,0,107,4,14,21,0,1,3,25,48,0,26,89,9,0,0,5,12,25,2,0,26,2,21,2,0,50,6,0,103,8,9,4,1,2,1,19,32,0
ID665742,Juan Soto,New York Mets,21,95,22,0,0,6,15,26,3,0,22,1,36,11,2,39,2,0,119,4,28,26,0,1,5,17,75,0,24,87,26,0,1,4,14,26,2,0,22,1,20,3,3,37,5,1,115,5,10,18,0,1,4,22,33,0
ID642350,Jose Siri,New York Mets,4,9,1,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,10,0,0,1,0,0,0,5,0,0,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0
ID516782,Starling Marte,New York Mets,19,55,2,0,0,3,9,15,0,0,12,1,16,2,0,26,8,0,61,2,12,8,1,2,0,11,25,0,4,39,3,0,1,1,1,16,1,0,13,2,12,0,0,15,2,1,44,1,3,4,0,0,3,10,13,0
ID663584,Hayden Senger,New York Mets,3,10,0,0,0,0,2,4,2,0,3,0,2,0,0,12,0,0,10,1,3,1,0,0,0,2,2,0,2,11,1,0,0,0,0,6,1,0,4,0,2,0,0,3,2,0,12,0,0,2,0,0,0,3,2,0
ID682626,Francisco Alvarez,New York Mets,11,51,5,0,0,1,7,14,1,0,13,0,13,2,0,19,4,0,56,0,10,8,0,0,0,14,20,0,7,36,4,0,0,5,4,12,0,0,6,0,16,1,0,11,2,0,40,1,6,6,0,0,0,7,24,0
ID643446,Jeff McNeil,New York Mets,25,62,6,0,0,2,17,19,1,0,12,1,16,3,0,31,2,0,69,6,8,6,0,0,0,9,29,1,19,61,7,0,0,6,8,19,0,0,15,2,20,2,0,20,4,0,71,7,8,13,1,0,0,8,34,1
ID640492,José Azocar,New York Mets,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,2,0,0,0,0,4,0,0,4,1,0,1,0,0,0,1,0,0
ID676724,Jared Young,New York Mets,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,2,1,0,3,3,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0
ID677595,Ronny Mauricio,New York Mets,8,35,6,0,0,1,3,13,1,0,7,0,7,0,1,22,2,0,41,3,0,2,0,0,1,13,8,0,0,28,3,0,0,3,0,9,1,0,5,0,14,1,0,7,0,0,31,0,3,5,0,0,1,9,20,0
ID608671,Travis Jankowski,New York Mets,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID656775,Cedric Mullins,New York Mets,6,18,1,0,0,2,3,8,0,0,3,0,5,0,0,6,0,0,19,3,2,3,0,0,0,4,9,1,7,25,2,0,0,1,5,8,0,0,5,1,5,1,0,14,0,0,28,2,3,4,0,0,2,8,9,0
ID592773,Ryne Stanek,New York Mets,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID672724,Oswald Peraza,New York Yankees,2,17,5,0,0,0,0,9,0,0,4,0,3,0,0,7,2,0,22,0,1,3,0,0,1,8,3,0,11,35,2,0,0,1,5,14,0,0,11,0,3,0,0,23,1,0,37,5,2,1,0,0,0,10,4,0
ID622569,Pablo Reyes,New York Yankees,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,4,0,0,1,0,0,0,0,6,0,0,5,2,0,0,0,0,0,2,0,0
ID665828,Oswaldo Cabrera,New York Yankees,3,19,1,0,1,1,2,5,0,0,3,0,7,0,0,13,0,0,20,1,5,0,0,0,0,6,8,0,4,25,2,0,0,3,0,7,0,0,11,0,6,0,0,14,4,0,27,0,4,5,0,0,0,4,9,0
ID592450,Aaron Judge,New York Yankees,19,86,18,0,0,4,12,24,2,0,14,0,25,7,4,38,5,0,106,2,13,16,0,2,3,30,52,1,20,90,21,0,0,6,14,25,3,0,14,2,28,10,5,35,3,0,114,3,20,27,0,1,1,29,64,0
ID502671,Paul Goldschmidt,New York Yankees,24,77,3,2,0,2,20,23,0,0,21,1,19,4,1,35,1,0,83,3,11,12,0,0,0,13,35,1,21,83,10,0,0,7,14,26,1,0,23,0,26,0,0,32,6,0,93,1,9,15,0,0,2,13,33,0
ID691176,Jasson Domínguez,New York Yankees,9,50,8,0,1,1,5,17,1,0,9,1,17,5,0,14,0,0,61,4,16,11,0,2,6,17,33,0,22,68,10,0,0,2,10,21,1,0,17,1,14,0,0,28,7,0,80,5,4,12,0,1,4,16,16,0
ID669224,Austin Wells,New York Yankees,16,59,6,0,0,2,12,19,2,0,10,1,16,2,0,29,2,0,67,2,5,8,0,1,0,18,24,0,17,53,7,0,1,3,13,21,0,0,11,2,11,2,0,25,2,0,63,2,8,8,0,1,0,15,22,1
ID700250,Ben Rice,New York Yankees,17,75,6,1,1,8,9,22,2,0,20,1,21,0,0,35,4,0,83,4,4,7,0,0,1,17,29,0,24,76,11,0,1,4,12,24,3,0,18,4,18,5,0,34,7,1,91,5,16,12,0,0,0,16,37,0
ID683011,Anthony Volpe,New York Yankees,23,76,7,0,2,4,15,23,2,0,17,3,19,4,0,31,4,1,87,4,13,12,0,1,5,18,35,0,16,83,8,0,1,3,11,25,2,0,24,0,18,1,0,49,3,0,91,2,5,10,0,0,3,25,28,2
ID641355,Cody Bellinger,New York Yankees,45,84,4,0,1,3,26,21,1,0,12,0,16,5,0,50,12,0,88,7,13,8,0,0,1,11,34,0,42,104,10,0,0,6,26,27,1,0,29,1,21,4,1,44,12,0,118,4,21,13,0,3,3,15,41,1
ID665862,Jazz Chisholm Jr.,New York Yankees,20,71,7,0,3,0,11,19,0,0,13,0,17,4,0,25,4,0,78,5,10,9,0,0,6,21,29,0,18,76,10,0,1,5,8,21,0,0,19,1,19,8,1,26,6,0,88,4,24,18,0,1,3,21,48,0
ID663757,Trent Grisham,New York Yankees,32,82,15,0,0,0,15,22,1,0,18,0,11,3,0,45,9,0,97,8,10,12,0,0,1,21,20,0,11,66,19,0,0,1,7,23,0,0,15,1,17,5,0,30,0,0,86,4,9,13,0,0,1,23,33,0
ID641555,J.C. Escarra,New York Yankees,4,14,4,0,0,1,2,6,0,0,4,0,3,0,0,5,2,0,18,0,1,1,0,0,1,3,4,0,2,19,2,0,0,2,0,9,1,0,8,0,6,1,0,8,0,0,21,2,5,2,0,0,0,3,11,0
ID554431,Tyler Matzek,New York Yankees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID678391,Jorbit Vivas,New York Yankees,6,17,3,0,0,1,2,7,0,0,4,1,4,0,0,8,2,0,21,2,0,3,0,0,0,3,5,0,1,10,1,0,0,0,1,4,0,0,5,1,2,0,0,10,0,0,12,0,4,1,0,0,0,2,2,0
ID660787,Yerry De los Santos,New York Yankees,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID518934,DJ LeMahieu,New York Yankees,3,21,2,0,0,1,2,7,0,0,9,0,6,0,0,7,1,0,23,0,1,1,0,0,0,3,7,0,3,26,0,0,0,1,2,8,1,0,5,0,8,1,0,14,1,0,26,0,4,1,0,0,0,10,12,0
ID519317,Giancarlo Stanton,New York Yankees,7,34,5,1,0,1,4,12,1,0,4,0,7,3,0,18,1,0,40,2,7,4,0,0,0,16,17,0,8,40,4,0,0,2,4,13,0,0,1,0,12,1,1,13,2,0,44,2,1,8,0,0,0,19,17,0
ID641857,Ryan McMahon,New York Yankees,5,21,5,0,0,1,4,7,0,0,5,0,4,0,0,6,1,0,26,0,2,5,0,0,0,7,5,0,3,20,1,0,0,1,2,9,1,0,3,2,3,0,0,7,1,0,24,0,4,1,0,1,0,12,4,0
ID676609,José Caballero,New York Yankees,3,11,1,0,0,1,3,7,0,0,4,0,3,0,0,4,0,0,12,0,0,2,0,0,4,1,4,0,5,18,0,0,0,1,2,5,0,0,4,0,4,1,0,6,1,0,19,2,3,3,0,1,0,6,8,0
ID596103,Austin Slater,New York Yankees,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,3,1,0,0,7,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,7,0,0,0,0,0,0,6,0,0
ID642708,Amed Rosario,New York Yankees,4,6,0,0,0,0,4,2,1,0,1,0,0,0,0,2,0,0,6,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,2,0,0,2,0,2,1,0,2,0,0,7,1,2,1,0,0,0,2,5,0
ID669016,Brandon Marsh,Philadelphia Phillies,12,62,7,0,0,5,7,20,0,0,14,0,17,2,1,26,4,0,70,1,8,12,0,1,1,20,30,1,14,55,7,0,0,3,6,22,0,0,12,0,13,1,0,23,5,1,64,3,4,7,1,1,0,18,19,0
ID547180,Bryce Harper,Philadelphia Phillies,12,76,10,0,1,2,9,20,1,0,20,3,21,5,0,34,2,0,89,1,13,9,0,0,2,23,38,0,30,82,9,0,0,7,13,21,2,0,18,0,17,1,2,37,14,0,91,3,7,8,0,0,1,17,27,0
ID624641,Edmundo Sosa,Philadelphia Phillies,10,34,2,0,0,3,4,13,2,0,10,0,6,0,0,21,4,0,36,2,1,4,0,0,1,8,9,0,8,34,2,0,0,1,3,13,0,0,5,0,12,2,0,7,4,1,37,1,5,5,1,0,0,10,19,0
ID665019,Kody Clemens,Philadelphia Phillies,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ID592206,Nick Castellanos,Philadelphia Phillies,20,85,5,0,0,6,13,23,2,0,23,2,25,6,0,49,5,0,92,2,18,16,0,0,0,17,49,0,28,99,6,0,0,6,19,26,2,0,22,0,21,4,0,50,8,0,105,1,14,11,0,0,0,28,41,1
ID664761,Alec Bohm,Philadelphia Phillies,26,74,5,0,0,2,15,20,0,0,25,0,16,0,0,21,11,0,82,0,10,5,0,3,1,10,18,0,18,70,7,0,0,4,14,19,2,0,22,1,18,2,0,34,3,0,80,1,9,9,0,2,0,14,28,0
ID681082,Bryson Stott,Philadelphia Phillies,26,77,11,0,0,3,14,24,1,0,20,0,17,3,0,30,8,0,90,4,18,9,0,2,2,16,29,0,34,80,11,0,1,1,20,24,0,0,20,0,14,2,0,39,10,1,91,4,4,10,0,0,5,12,23,1
ID656941,Kyle Schwarber,Philadelphia Phillies,22,90,24,0,0,5,13,25,0,0,16,0,24,10,1,36,5,0,114,4,24,21,0,0,4,28,59,0,26,94,17,0,0,2,10,26,2,0,18,2,20,6,2,47,6,0,113,10,13,14,0,0,1,30,42,1
ID665561,Rafael Marchán,Philadelphia Phillies,4,14,1,0,0,1,3,6,0,0,7,0,2,0,0,7,0,0,16,1,1,1,0,1,0,2,3,0,6,30,4,0,0,2,3,10,1,0,13,0,6,0,0,16,0,0,34,3,6,2,0,0,0,5,8,0
ID679032,Johan Rojas,Philadelphia Phillies,5,24,3,0,0,1,3,10,1,0,8,0,6,0,0,12,1,0,27,1,2,6,0,0,1,5,7,0,6,27,2,0,2,0,1,13,1,0,6,0,4,0,0,17,2,0,29,3,1,0,0,0,2,11,4,0
ID592663,J.T. Realmuto,Philadelphia Phillies,18,77,8,0,0,7,10,21,1,0,17,2,26,2,0,32,6,0,87,2,7,13,0,0,0,16,39,0,15,65,4,0,1,4,9,18,2,0,19,0,17,1,0,28,3,0,69,3,4,5,0,0,0,14,24,0
ID596146,Max Kepler,Philadelphia Phillies,32,70,10,0,0,1,17,22,1,0,17,0,9,2,1,37,8,0,81,7,4,8,1,0,1,13,16,0,13,42,9,0,0,0,6,15,1,0,16,1,4,0,0,17,4,0,53,3,2,5,0,1,0,10,4,0
ID607208,Trea Turner,Philadelphia Phillies,21,99,9,0,1,5,12,23,1,0,29,0,38,4,0,37,5,0,108,4,17,23,0,0,8,11,59,2,25,91,8,0,1,3,14,23,2,0,26,2,22,2,0,29,10,0,103,1,7,11,0,2,4,20,31,0
ID670276,Cal Stevenson,Philadelphia Phillies,0,4,0,0,0,0,0,2,0,0,1,0,1,0,0,2,0,1,4,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0
ID642215,Weston Wilson,Philadelphia Phillies,4,14,2,0,1,0,1,8,0,0,3,0,2,0,0,9,2,0,16,1,1,1,0,0,1,5,2,0,4,22,3,0,0,1,3,8,1,0,6,0,6,1,0,7,1,0,25,0,7,1,0,0,0,6,10,0
ID805249,Otto Kemp,Philadelphia Phillies,5,31,3,0,0,3,3,9,1,0,7,0,8,1,0,24,2,0,34,0,7,5,0,0,0,11,14,0,5,34,1,0,2,1,4,9,1,0,8,0,11,3,0,13,1,0,35,0,7,8,0,0,1,10,21,0
ID671083,Buddy Kennedy,Philadelphia Phillies,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
ID690953,Mick Abel,Philadelphia Phillies,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID664056,Harrison Bader,Philadelphia Phillies,2,19,2,0,0,2,1,7,0,0,2,1,6,2,0,7,1,0,22,0,3,5,0,0,0,9,14,0,11,22,4,0,0,0,6,8,0,0,3,1,5,0,0,13,3,0,28,2,1,1,0,1,0,4,5,0
ID624428,Adam Frazier,Pittsburgh Pirates,10,42,3,0,4,1,4,15,1,0,7,1,15,2,1,12,3,0,47,3,5,5,0,1,2,11,22,0,15,42,0,0,0,2,11,13,0,0,7,2,11,1,0,14,2,0,44,2,6,6,0,0,1,9,16,0
ID682848,Endy Rodríguez,Pittsburgh Pirates,3,11,1,0,0,1,2,4,0,0,1,0,2,0,0,8,0,0,12,1,0,1,0,0,0,5,3,0,4,9,2,0,1,0,4,3,0,0,3,0,0,0,0,5,0,0,11,0,0,1,0,0,0,2,0,0
ID663698,Joey Bart,Pittsburgh Pirates,4,41,11,0,0,0,2,16,2,0,11,3,9,0,0,19,2,0,55,0,4,5,0,0,0,17,9,0,12,47,5,0,0,3,10,15,1,0,7,1,13,1,0,19,1,0,53,1,7,4,0,0,0,15,19,0
ID668804,Bryan Reynolds,Pittsburgh Pirates,17,98,7,0,0,6,10,24,1,0,23,0,27,4,0,37,6,0,105,1,17,13,0,0,1,31,47,1,20,93,10,0,0,8,8,25,3,0,26,1,22,1,0,40,12,0,104,0,4,10,0,0,0,25,33,0
ID665833,Oneil Cruz,Pittsburgh Pirates,17,80,10,0,0,2,12,22,3,0,20,0,20,5,0,39,4,0,90,1,14,12,0,0,10,23,37,0,14,77,13,0,0,2,9,23,1,0,15,0,13,3,2,25,2,0,91,3,11,10,0,1,6,36,24,0
ID663647,Ke'Bryan Hayes,Pittsburgh Pirates,17,56,5,0,0,1,7,15,1,0,14,0,8,1,0,24,5,0,61,5,5,3,0,0,2,17,12,0,13,58,2,0,2,2,9,16,2,0,15,0,20,0,0,26,2,1,60,2,8,8,0,0,1,10,22,0
ID502054,Tommy Pham,Pittsburgh Pirates,16,56,7,0,1,4,9,18,1,0,18,1,12,1,2,28,4,0,64,3,8,11,0,0,2,10,21,1,16,73,2,0,0,4,10,19,1,0,17,0,22,3,0,24,6,1,77,0,12,6,0,2,0,20,35,0
ID457705,Andrew McCutchen,Pittsburgh Pirates,25,90,11,0,0,9,14,24,0,0,23,1,27,1,1,35,7,0,102,4,13,7,0,0,1,15,39,0,18,70,8,0,0,3,11,20,3,0,10,0,21,3,1,33,1,0,80,6,10,9,0,2,0,23,33,0
ID643396,Isiah Kiner-Falefa,Pittsburgh Pirates,16,73,4,0,1,6,8,21,1,0,28,0,19,0,0,25,4,1,79,4,7,9,1,1,4,12,25,0,13,62,2,0,1,3,5,18,3,0,16,0,19,0,0,34,4,0,64,4,5,3,0,0,1,14,24,1
ID669707,Jared Triolo,Pittsburgh Pirates,20,61,5,0,0,4,9,19,2,0,15,0,14,1,0,34,10,0,66,1,4,7,0,0,3,12,21,0,12,50,8,0,0,2,5,16,0,0,13,0,12,2,0,27,3,0,60,4,7,8,2,0,2,15,20,0
ID665839,Enmanuel Valdez,Pittsburgh Pirates,8,15,3,0,0,0,4,4,0,0,2,0,3,1,0,7,1,0,18,3,5,1,0,0,0,2,6,0,8,20,2,0,0,0,4,6,0,0,5,0,2,1,0,11,4,0,22,0,1,3,0,0,0,5,7,1
ID669261,Jack Suwinski,Pittsburgh Pirates,6,22,2,0,0,0,5,8,0,0,4,1,2,1,0,12,1,0,25,0,1,2,0,0,1,10,5,0,7,30,6,0,1,2,4,11,0,0,8,1,6,0,0,14,2,1,37,1,1,6,0,0,2,9,8,0
ID678225,Ji Hwan Bae,Pittsburgh Pirates,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,4,0,0,3,0,0,0,0,3,0,0,8,0,0,1,0,0,1,3,0,0
ID672744,Alexander Canario,Pittsburgh Pirates,4,33,4,0,0,2,2,14,0,0,4,0,9,3,0,18,1,0,37,1,8,7,0,0,0,16,20,0,6,27,4,0,0,1,5,12,0,0,2,0,8,1,0,14,1,0,31,0,3,3,0,0,1,11,14,1
ID691907,Tsung-Che Cheng,Pittsburgh Pirates,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0
